customerNumber,quantityOrdered,priceEach,status,comments,productName,orderDate,shippedDate,comments
187,29,43.27,Shipped,NULL,"1966 Shelby Cobra 427 S/C",2003-03-18,2003-03-20,NULL
187,29,43.27,Shipped,NULL,"1966 Shelby Cobra 427 S/C",2004-10-14,2004-10-17,NULL
187,29,43.27,Shipped,NULL,"1966 Shelby Cobra 427 S/C",2004-11-17,2004-11-18,NULL
187,20,28.88,Shipped,NULL,"1939 Chevrolet Deluxe Coupe",2003-03-18,2003-03-20,NULL
187,20,28.88,Shipped,NULL,"1939 Chevrolet Deluxe Coupe",2004-10-14,2004-10-17,NULL
187,20,28.88,Shipped,NULL,"1939 Chevrolet Deluxe Coupe",2004-11-17,2004-11-18,NULL
187,39,40.77,Shipped,NULL,"1938 Cadillac V-16 Presidential Limousine",2003-03-18,2003-03-20,NULL
187,39,40.77,Shipped,NULL,"1938 Cadillac V-16 Presidential Limousine",2004-10-14,2004-10-17,NULL
187,39,40.77,Shipped,NULL,"1938 Cadillac V-16 Presidential Limousine",2004-11-17,2004-11-18,NULL
187,43,82.69,Shipped,NULL,"1949 Jaguar XK 120",2003-03-18,2003-03-20,NULL
187,43,82.69,Shipped,NULL,"1949 Jaguar XK 120",2004-10-14,2004-10-17,NULL
187,43,82.69,Shipped,NULL,"1949 Jaguar XK 120",2004-11-17,2004-11-18,NULL
187,46,112.74,Shipped,NULL,"1952 Citroen-15CV",2003-03-18,2003-03-20,NULL
187,46,112.74,Shipped,NULL,"1952 Citroen-15CV",2004-10-14,2004-10-17,NULL
187,46,112.74,Shipped,NULL,"1952 Citroen-15CV",2004-11-17,2004-11-18,NULL
187,27,80.47,Shipped,NULL,"1969 Chevrolet Camaro Z28",2003-03-18,2003-03-20,NULL
187,27,80.47,Shipped,NULL,"1969 Chevrolet Camaro Z28",2004-10-14,2004-10-17,NULL
187,27,80.47,Shipped,NULL,"1969 Chevrolet Camaro Z28",2004-11-17,2004-11-18,NULL
187,37,96.37,Shipped,NULL,"2002 Chevy Corvette",2003-03-18,2003-03-20,NULL
187,37,96.37,Shipped,NULL,"2002 Chevy Corvette",2004-10-14,2004-10-17,NULL
187,37,96.37,Shipped,NULL,"2002 Chevy Corvette",2004-11-17,2004-11-18,NULL
187,48,35.29,Shipped,NULL,"1936 Mercedes Benz 500k Roadster",2003-03-18,2003-03-20,NULL
187,48,35.29,Shipped,NULL,"1936 Mercedes Benz 500k Roadster",2004-10-14,2004-10-17,NULL
187,48,35.29,Shipped,NULL,"1936 Mercedes Benz 500k Roadster",2004-11-17,2004-11-18,NULL
129,33,87.33,Shipped,NULL,"1937 Lincoln Berline",2003-03-25,2003-03-30,NULL
129,33,87.33,Shipped,NULL,"1937 Lincoln Berline",2003-12-01,2003-12-02,NULL
129,33,87.33,Shipped,NULL,"1937 Lincoln Berline",2004-11-18,2004-11-20,NULL
129,48,48.52,Shipped,NULL,"1936 Mercedes-Benz 500K Special Roadster",2003-03-25,2003-03-30,NULL
129,48,48.52,Shipped,NULL,"1936 Mercedes-Benz 500K Special Roadster",2003-12-01,2003-12-02,NULL
129,48,48.52,Shipped,NULL,"1936 Mercedes-Benz 500K Special Roadster",2004-11-18,2004-11-20,NULL
129,28,53.09,Shipped,NULL,"1934 Ford V8 Coupe",2003-03-25,2003-03-30,NULL
129,28,53.09,Shipped,NULL,"1934 Ford V8 Coupe",2003-12-01,2003-12-02,NULL
129,28,53.09,Shipped,NULL,"1934 Ford V8 Coupe",2004-11-18,2004-11-20,NULL
129,43,94.25,Shipped,NULL,"18th Century Vintage Horse Carriage",2003-03-25,2003-03-30,NULL
129,43,94.25,Shipped,NULL,"18th Century Vintage Horse Carriage",2003-12-01,2003-12-02,NULL
129,43,94.25,Shipped,NULL,"18th Century Vintage Horse Carriage",2004-11-18,2004-11-20,NULL
129,39,91.27,Shipped,NULL,"1917 Maxwell Touring Car",2003-03-25,2003-03-30,NULL
129,39,91.27,Shipped,NULL,"1917 Maxwell Touring Car",2003-12-01,2003-12-02,NULL
129,39,91.27,Shipped,NULL,"1917 Maxwell Touring Car",2004-11-18,2004-11-20,NULL
129,26,85.70,Shipped,NULL,"1936 Chrysler Airflow",2003-03-25,2003-03-30,NULL
129,26,85.70,Shipped,NULL,"1936 Chrysler Airflow",2003-12-01,2003-12-02,NULL
129,26,85.70,Shipped,NULL,"1936 Chrysler Airflow",2004-11-18,2004-11-20,NULL
144,29,197.16,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment","1952 Alpine Renault 1300",2003-03-24,2003-03-29,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment"
144,29,197.16,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment","1952 Alpine Renault 1300",2004-11-03,2004-11-07,NULL
144,29,197.16,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment","1952 Alpine Renault 1300",2004-11-09,2004-11-10,NULL
144,29,197.16,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment","1952 Alpine Renault 1300",2004-11-19,NULL,"The outstaniding balance for this customer exceeds their credit limit. Order will be shipped when a payment is received."
144,23,85.10,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment","1913 Ford Model T Speedster",2003-03-24,2003-03-29,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment"
144,23,85.10,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment","1913 Ford Model T Speedster",2004-11-03,2004-11-07,NULL
144,23,85.10,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment","1913 Ford Model T Speedster",2004-11-09,2004-11-10,NULL
144,23,85.10,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment","1913 Ford Model T Speedster",2004-11-19,NULL,"The outstaniding balance for this customer exceeds their credit limit. Order will be shipped when a payment is received."
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2003-03-26,2003-03-27,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2003-07-02,2003-07-03,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2003-08-08,2003-08-13,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2003-11-12,2003-11-18,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2004-03-11,2004-03-12,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2004-07-20,2004-07-23,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2004-08-20,2004-08-22,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2004-10-21,2004-10-23,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2004-11-19,2004-11-23,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2004-12-10,2004-12-14,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2005-01-19,2005-01-24,"Can we renegotiate this one?"
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2005-01-23,2005-01-25,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2005-02-17,2005-02-18,"Custom shipping instructions sent to warehouse"
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2005-02-28,2005-03-01,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2005-03-04,2005-03-07,"They want to reevaluate their terms agreement with Finance."
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2005-03-23,2005-03-28,NULL
124,21,121.64,Shipped,NULL,"1958 Setra Bus",2005-05-29,NULL,"Custom shipping instructions were sent to warehouse"
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2003-03-26,2003-03-27,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2003-07-02,2003-07-03,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2003-08-08,2003-08-13,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2003-11-12,2003-11-18,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2004-03-11,2004-03-12,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2004-07-20,2004-07-23,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2004-08-20,2004-08-22,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2004-10-21,2004-10-23,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2004-11-19,2004-11-23,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2004-12-10,2004-12-14,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2005-01-19,2005-01-24,"Can we renegotiate this one?"
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2005-01-23,2005-01-25,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2005-02-17,2005-02-18,"Custom shipping instructions sent to warehouse"
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2005-02-28,2005-03-01,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2005-03-04,2005-03-07,"They want to reevaluate their terms agreement with Finance."
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2005-03-23,2005-03-28,NULL
124,49,101.50,Shipped,NULL,"1940 Ford Pickup Truck",2005-05-29,NULL,"Custom shipping instructions were sent to warehouse"
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2003-03-26,2003-03-27,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2003-07-02,2003-07-03,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2003-08-08,2003-08-13,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2003-11-12,2003-11-18,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2004-03-11,2004-03-12,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2004-07-20,2004-07-23,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2004-08-20,2004-08-22,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2004-10-21,2004-10-23,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2004-11-19,2004-11-23,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2004-12-10,2004-12-14,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2005-01-19,2005-01-24,"Can we renegotiate this one?"
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2005-01-23,2005-01-25,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2005-02-17,2005-02-18,"Custom shipping instructions sent to warehouse"
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2005-02-28,2005-03-01,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2005-03-04,2005-03-07,"They want to reevaluate their terms agreement with Finance."
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2005-03-23,2005-03-28,NULL
124,50,43.27,Shipped,NULL,"1939 Cadillac Limousine",2005-05-29,NULL,"Custom shipping instructions were sent to warehouse"
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2003-03-26,2003-03-27,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2003-07-02,2003-07-03,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2003-08-08,2003-08-13,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2003-11-12,2003-11-18,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2004-03-11,2004-03-12,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2004-07-20,2004-07-23,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2004-08-20,2004-08-22,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2004-10-21,2004-10-23,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2004-11-19,2004-11-23,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2004-12-10,2004-12-14,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2005-01-19,2005-01-24,"Can we renegotiate this one?"
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2005-01-23,2005-01-25,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2005-02-17,2005-02-18,"Custom shipping instructions sent to warehouse"
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2005-02-28,2005-03-01,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2005-03-04,2005-03-07,"They want to reevaluate their terms agreement with Finance."
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2005-03-23,2005-03-28,NULL
124,23,58.82,Shipped,NULL,"1996 Peterbilt 379 Stake Bed with Outrigger",2005-05-29,NULL,"Custom shipping instructions were sent to warehouse"
172,31,128.53,Shipped,NULL,"1962 LanciaA Delta 16V",2003-04-01,2003-04-02,NULL
172,31,128.53,Shipped,NULL,"1962 LanciaA Delta 16V",2004-08-28,2004-09-01,NULL
172,31,128.53,Shipped,NULL,"1962 LanciaA Delta 16V",2004-11-20,2004-11-24,"Customer requested that DHL is used for this shipping"
172,39,106.78,Shipped,NULL,"1964 Mercedes Tour Bus",2003-04-01,2003-04-02,NULL
172,39,106.78,Shipped,NULL,"1964 Mercedes Tour Bus",2004-08-28,2004-09-01,NULL
172,39,106.78,Shipped,NULL,"1964 Mercedes Tour Bus",2004-11-20,2004-11-24,"Customer requested that DHL is used for this shipping"
172,45,53.48,Shipped,NULL,"1926 Ford Fire Engine",2003-04-01,2003-04-02,NULL
172,45,53.48,Shipped,NULL,"1926 Ford Fire Engine",2004-08-28,2004-09-01,NULL
172,45,53.48,Shipped,NULL,"1926 Ford Fire Engine",2004-11-20,2004-11-24,"Customer requested that DHL is used for this shipping"
172,48,169.34,Shipped,NULL,"1992 Ferrari 360 Spider red",2003-04-01,2003-04-02,NULL
172,48,169.34,Shipped,NULL,"1992 Ferrari 360 Spider red",2004-08-28,2004-09-01,NULL
172,48,169.34,Shipped,NULL,"1992 Ferrari 360 Spider red",2004-11-20,2004-11-24,"Customer requested that DHL is used for this shipping"
172,41,105.34,Shipped,NULL,"1940s Ford truck",2003-04-01,2003-04-02,NULL
172,41,105.34,Shipped,NULL,"1940s Ford truck",2004-08-28,2004-09-01,NULL
172,41,105.34,Shipped,NULL,"1940s Ford truck",2004-11-20,2004-11-24,"Customer requested that DHL is used for this shipping"
172,21,102.23,Shipped,NULL,"1962 Volkswagen Microbus",2003-04-01,2003-04-02,NULL
172,21,102.23,Shipped,NULL,"1962 Volkswagen Microbus",2004-08-28,2004-09-01,NULL
172,21,102.23,Shipped,NULL,"1962 Volkswagen Microbus",2004-11-20,2004-11-24,"Customer requested that DHL is used for this shipping"
172,24,28.64,Shipped,NULL,"1958 Chevy Corvette Limited Edition",2003-04-01,2003-04-02,NULL
172,24,28.64,Shipped,NULL,"1958 Chevy Corvette Limited Edition",2004-08-28,2004-09-01,NULL
172,24,28.64,Shipped,NULL,"1958 Chevy Corvette Limited Edition",2004-11-20,2004-11-24,"Customer requested that DHL is used for this shipping"
172,32,88.61,Shipped,NULL,"1980’s GM Manhattan Express",2003-04-01,2003-04-02,NULL
172,32,88.61,Shipped,NULL,"1980’s GM Manhattan Express",2004-08-28,2004-09-01,NULL
172,32,88.61,Shipped,NULL,"1980’s GM Manhattan Express",2004-11-20,2004-11-24,"Customer requested that DHL is used for this shipping"
172,28,43.83,Shipped,NULL,"1954 Greyhound Scenicruiser",2003-04-01,2003-04-02,NULL
172,28,43.83,Shipped,NULL,"1954 Greyhound Scenicruiser",2004-08-28,2004-09-01,NULL
172,28,43.83,Shipped,NULL,"1954 Greyhound Scenicruiser",2004-11-20,2004-11-24,"Customer requested that DHL is used for this shipping"
172,42,82.94,Shipped,NULL,"1982 Camaro Z28",2003-04-01,2003-04-02,NULL
172,42,82.94,Shipped,NULL,"1982 Camaro Z28",2004-08-28,2004-09-01,NULL
172,42,82.94,Shipped,NULL,"1982 Camaro Z28",2004-11-20,2004-11-24,"Customer requested that DHL is used for this shipping"
424,46,111.39,Shipped,NULL,"1957 Chevy Pickup",2003-04-04,2003-04-07,NULL
424,46,111.39,Shipped,NULL,"1957 Chevy Pickup",2003-10-20,2003-10-24,NULL
424,46,111.39,Shipped,NULL,"1957 Chevy Pickup",2004-11-21,2004-11-26,NULL
424,46,140.81,Shipped,NULL,"1998 Chrysler Plymouth Prowler",2003-04-04,2003-04-07,NULL
424,46,140.81,Shipped,NULL,"1998 Chrysler Plymouth Prowler",2003-10-20,2003-10-24,NULL
424,46,140.81,Shipped,NULL,"1998 Chrysler Plymouth Prowler",2004-11-21,2004-11-26,NULL
424,47,56.64,Shipped,NULL,"1970 Dodge Coronet",2003-04-04,2003-04-07,NULL
424,47,56.64,Shipped,NULL,"1970 Dodge Coronet",2003-10-20,2003-10-24,NULL
424,47,56.64,Shipped,NULL,"1970 Dodge Coronet",2004-11-21,2004-11-26,NULL
424,44,106.45,Shipped,NULL,"1992 Porsche Cayenne Turbo Silver",2003-04-04,2003-04-07,NULL
424,44,106.45,Shipped,NULL,"1992 Porsche Cayenne Turbo Silver",2003-10-20,2003-10-24,NULL
424,44,106.45,Shipped,NULL,"1992 Porsche Cayenne Turbo Silver",2004-11-21,2004-11-26,NULL
424,27,100.70,Shipped,NULL,"Diamond T620 Semi-Skirted Tanker",2003-04-04,2003-04-07,NULL
424,27,100.70,Shipped,NULL,"Diamond T620 Semi-Skirted Tanker",2003-10-20,2003-10-24,NULL
424,27,100.70,Shipped,NULL,"Diamond T620 Semi-Skirted Tanker",2004-11-21,2004-11-26,NULL
381,27,60.28,Shipped,NULL,"1950's Chicago Surface Lines Streetcar",2003-04-11,2003-04-13,NULL
381,27,60.28,Shipped,NULL,"1950's Chicago Surface Lines Streetcar",2003-08-13,2003-08-14,NULL
381,27,60.28,Shipped,NULL,"1950's Chicago Surface Lines Streetcar",2004-11-22,2004-11-27,NULL
381,27,60.28,Shipped,NULL,"1950's Chicago Surface Lines Streetcar",2005-01-10,2005-01-12,NULL
148,33,195.33,Shipped,NULL,"2001 Ferrari Enzo",2003-04-16,2003-04-17,NULL
148,33,195.33,Shipped,NULL,"2001 Ferrari Enzo",2003-09-19,2003-09-21,"They want to reevaluate their terms agreement with Finance."
148,33,195.33,Shipped,NULL,"2001 Ferrari Enzo",2003-10-22,2003-12-26,"This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received"
148,33,195.33,Shipped,NULL,"2001 Ferrari Enzo",2004-08-04,2004-08-05,NULL
148,33,195.33,Shipped,NULL,"2001 Ferrari Enzo",2005-03-02,2005-03-06,"We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases."
148,43,148.06,Shipped,NULL,"1969 Corvair Monza",2003-04-16,2003-04-17,NULL
148,43,148.06,Shipped,NULL,"1969 Corvair Monza",2003-09-19,2003-09-21,"They want to reevaluate their terms agreement with Finance."
148,43,148.06,Shipped,NULL,"1969 Corvair Monza",2003-10-22,2003-12-26,"This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received"
148,43,148.06,Shipped,NULL,"1969 Corvair Monza",2004-08-04,2004-08-05,NULL
148,43,148.06,Shipped,NULL,"1969 Corvair Monza",2005-03-02,2005-03-06,"We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases."
148,39,173.02,Shipped,NULL,"1969 Ford Falcon",2003-04-16,2003-04-17,NULL
148,39,173.02,Shipped,NULL,"1969 Ford Falcon",2003-09-19,2003-09-21,"They want to reevaluate their terms agreement with Finance."
148,39,173.02,Shipped,NULL,"1969 Ford Falcon",2003-10-22,2003-12-26,"This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received"
148,39,173.02,Shipped,NULL,"1969 Ford Falcon",2004-08-04,2004-08-05,NULL
148,39,173.02,Shipped,NULL,"1969 Ford Falcon",2005-03-02,2005-03-06,"We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases."
148,26,121.57,Shipped,NULL,"1903 Ford Model A",2003-04-16,2003-04-17,NULL
148,26,121.57,Shipped,NULL,"1903 Ford Model A",2003-09-19,2003-09-21,"They want to reevaluate their terms agreement with Finance."
148,26,121.57,Shipped,NULL,"1903 Ford Model A",2003-10-22,2003-12-26,"This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received"
148,26,121.57,Shipped,NULL,"1903 Ford Model A",2004-08-04,2004-08-05,NULL
148,26,121.57,Shipped,NULL,"1903 Ford Model A",2005-03-02,2005-03-06,"We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases."
148,21,81.68,Shipped,NULL,"Collectable Wooden Train",2003-04-16,2003-04-17,NULL
148,21,81.68,Shipped,NULL,"Collectable Wooden Train",2003-09-19,2003-09-21,"They want to reevaluate their terms agreement with Finance."
148,21,81.68,Shipped,NULL,"Collectable Wooden Train",2003-10-22,2003-12-26,"This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received"
148,21,81.68,Shipped,NULL,"Collectable Wooden Train",2004-08-04,2004-08-05,NULL
148,21,81.68,Shipped,NULL,"Collectable Wooden Train",2005-03-02,2005-03-06,"We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases."
148,22,122.08,Shipped,NULL,"1970 Triumph Spitfire",2003-04-16,2003-04-17,NULL
148,22,122.08,Shipped,NULL,"1970 Triumph Spitfire",2003-09-19,2003-09-21,"They want to reevaluate their terms agreement with Finance."
148,22,122.08,Shipped,NULL,"1970 Triumph Spitfire",2003-10-22,2003-12-26,"This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received"
148,22,122.08,Shipped,NULL,"1970 Triumph Spitfire",2004-08-04,2004-08-05,NULL
148,22,122.08,Shipped,NULL,"1970 Triumph Spitfire",2005-03-02,2005-03-06,"We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases."
148,23,73.73,Shipped,NULL,"1904 Buick Runabout",2003-04-16,2003-04-17,NULL
148,23,73.73,Shipped,NULL,"1904 Buick Runabout",2003-09-19,2003-09-21,"They want to reevaluate their terms agreement with Finance."
148,23,73.73,Shipped,NULL,"1904 Buick Runabout",2003-10-22,2003-12-26,"This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received"
148,23,73.73,Shipped,NULL,"1904 Buick Runabout",2004-08-04,2004-08-05,NULL
148,23,73.73,Shipped,NULL,"1904 Buick Runabout",2005-03-02,2005-03-06,"We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases."
148,41,119.20,Shipped,NULL,"18th century schooner",2003-04-16,2003-04-17,NULL
148,41,119.20,Shipped,NULL,"18th century schooner",2003-09-19,2003-09-21,"They want to reevaluate their terms agreement with Finance."
148,41,119.20,Shipped,NULL,"18th century schooner",2003-10-22,2003-12-26,"This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received"
148,41,119.20,Shipped,NULL,"18th century schooner",2004-08-04,2004-08-05,NULL
148,41,119.20,Shipped,NULL,"18th century schooner",2005-03-02,2005-03-06,"We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases."
148,21,55.65,Shipped,NULL,"1962 City of Detroit Streetcar",2003-04-16,2003-04-17,NULL
148,21,55.65,Shipped,NULL,"1962 City of Detroit Streetcar",2003-09-19,2003-09-21,"They want to reevaluate their terms agreement with Finance."
148,21,55.65,Shipped,NULL,"1962 City of Detroit Streetcar",2003-10-22,2003-12-26,"This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received"
148,21,55.65,Shipped,NULL,"1962 City of Detroit Streetcar",2004-08-04,2004-08-05,NULL
148,21,55.65,Shipped,NULL,"1962 City of Detroit Streetcar",2005-03-02,2005-03-06,"We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases."
148,38,75.35,Shipped,NULL,"The Mayflower",2003-04-16,2003-04-17,NULL
148,38,75.35,Shipped,NULL,"The Mayflower",2003-09-19,2003-09-21,"They want to reevaluate their terms agreement with Finance."
148,38,75.35,Shipped,NULL,"The Mayflower",2003-10-22,2003-12-26,"This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received"
148,38,75.35,Shipped,NULL,"The Mayflower",2004-08-04,2004-08-05,NULL
148,38,75.35,Shipped,NULL,"The Mayflower",2005-03-02,2005-03-06,"We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases."
148,45,89.38,Shipped,NULL,"The Queen Mary",2003-04-16,2003-04-17,NULL
148,45,89.38,Shipped,NULL,"The Queen Mary",2003-09-19,2003-09-21,"They want to reevaluate their terms agreement with Finance."
148,45,89.38,Shipped,NULL,"The Queen Mary",2003-10-22,2003-12-26,"This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received"
148,45,89.38,Shipped,NULL,"The Queen Mary",2004-08-04,2004-08-05,NULL
148,45,89.38,Shipped,NULL,"The Queen Mary",2005-03-02,2005-03-06,"We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases."
148,50,52.42,Shipped,NULL,"Pont Yacht",2003-04-16,2003-04-17,NULL
148,50,52.42,Shipped,NULL,"Pont Yacht",2003-09-19,2003-09-21,"They want to reevaluate their terms agreement with Finance."
148,50,52.42,Shipped,NULL,"Pont Yacht",2003-10-22,2003-12-26,"This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received"
148,50,52.42,Shipped,NULL,"Pont Yacht",2004-08-04,2004-08-05,NULL
148,50,52.42,Shipped,NULL,"Pont Yacht",2005-03-02,2005-03-06,"We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases."
216,36,86.15,Shipped,"Customer has worked with some of our vendors in the past and is aware of their MSRP","The Titanic",2003-04-21,2003-04-26,"Customer has worked with some of our vendors in the past and is aware of their MSRP"
216,36,86.15,Shipped,"Customer has worked with some of our vendors in the past and is aware of their MSRP","The Titanic",2003-11-26,2003-12-01,"Customer inquired about remote controlled models and gold models."
216,36,86.15,Shipped,"Customer has worked with some of our vendors in the past and is aware of their MSRP","The Titanic",2004-11-24,2004-11-25,"Customer is interested in buying more Ferrari models"
382,46,112.88,Shipped,NULL,"1972 Alfa Romeo GTA",2003-04-28,2003-05-02,NULL
382,46,112.88,Shipped,NULL,"1972 Alfa Romeo GTA",2004-07-16,2004-07-18,NULL
382,46,112.88,Shipped,NULL,"1972 Alfa Romeo GTA",2004-11-24,2004-11-29,NULL
382,46,112.88,Shipped,NULL,"1972 Alfa Romeo GTA",2005-05-17,2005-05-19,NULL
382,43,151.38,Shipped,NULL,"1980s Black Hawk Helicopter",2003-04-28,2003-05-02,NULL
382,43,151.38,Shipped,NULL,"1980s Black Hawk Helicopter",2004-07-16,2004-07-18,NULL
382,43,151.38,Shipped,NULL,"1980s Black Hawk Helicopter",2004-11-24,2004-11-29,NULL
382,43,151.38,Shipped,NULL,"1980s Black Hawk Helicopter",2005-05-17,2005-05-19,NULL
382,21,74.84,Shipped,NULL,"1999 Yamaha Speed Boat",2003-04-28,2003-05-02,NULL
382,21,74.84,Shipped,NULL,"1999 Yamaha Speed Boat",2004-07-16,2004-07-18,NULL
382,21,74.84,Shipped,NULL,"1999 Yamaha Speed Boat",2004-11-24,2004-11-29,NULL
382,21,74.84,Shipped,NULL,"1999 Yamaha Speed Boat",2005-05-17,2005-05-19,NULL
382,27,95.28,Shipped,NULL,"1941 Chevrolet Special Deluxe Cabriolet",2003-04-28,2003-05-02,NULL
